tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,nama_unit,kode_barang,part_number,nama_barang,qty,satuan,biaya,group_desc,class_desc,subclass_desc
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-027,340307-040207-0010,23304-JAC70,ELEMENT FILTER,1.0,PCS,163070.87,Truck /Bus,Truck /Bus,Hino
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-027,350201-000200-0024,,ENGINE OIL 15W-40,20.0,LTR,636000.0,Pelumas,Pelumas,Oli
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-032,340307-010207-0006,23304-JAE51,FUEL FILTER,1.0,PCS,81320.24,Truck /Bus,Truck /Bus,Hino
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-032,340307-010207-0008,23304-JAF40,FUEL FILTER,1.0,PCS,185046.89,Truck /Bus,Truck /Bus,Hino
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-032,340307-040207-0005,15613-EW010,"ELEMENT,OIL FILTER",1.0,PCS,175353.78,Truck /Bus,Truck /Bus,Hino
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-032,340307-040207-0010,23304-JAC70,ELEMENT FILTER,1.0,PCS,163070.87,Truck /Bus,Truck /Bus,Hino
2026-06-08,Jun,6,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-032,350201-000200-0024,,ENGINE OIL 15W-40,20.0,LTR,636000.0,Pelumas,Pelumas,Oli
2026-06-08,Jun,6,TANJUNG,MINING,NON RUTIN,ELECTRICAL SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-033,330308-010306-0014,4440150,CABLE CONTROL,1.0,PCS,4007874.0,Excavator,Excavator,Hitachi
2026-06-08,Jun,6,TANJUNG,MINING,NON RUTIN,STEERING SYSTEM,BULLDOZER KOMATSU D85E 342-017,330740-020312-0002,154-21-11880,GAUGE,1.0,PCS,660000.0,Bulldozer,Bulldozer,WEA World Equipment
2026-06-08,Jun,6,BUHUT,MINING,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-038,350201-000200-0024,,ENGINE OIL 15W-40,5.0,LTR,158999.95,Pelumas,Pelumas,Oli
2026-06-08,Jun,6,BUHUT,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-038,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,5.0,LTR,131775.0,Pelumas,Pelumas,Oli
2026-06-08,Jun,6,BUHUT,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-045,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,15.0,LTR,395325.0,Pelumas,Pelumas,Oli
2026-06-08,Jun,6,BUHUT,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-055,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,10.0,LTR,263550.0,Pelumas,Pelumas,Oli
2026-06-08,Jun,6,BUHUT,MINING,NON RUTIN,ATTACHMENT SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-055,331101-030303-0042,C62 210,SIDE NUT,2.0,PCS,935342.0,Hydraulic Breaker,Hydraulic Breaker,Soosan
2026-06-08,Jun,6,BUHUT,MINING,NON RUTIN,ATTACHMENT SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-055,331101-030303-0044,C63 526,SIDE BOLT,1.0,PCS,1865553.0,Hydraulic Breaker,Hydraulic Breaker,Soosan
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,BUS HINO 130 MDBL DA 9577 CL/ DA 7219 CD 231-001,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,BUS ISUZU MINI BUS F 7120 AB/DA 7026 TAJ 231-003,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,BUS HINO 130 MDBL DA 7445 CD 231-004,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,340307-010305-0008,4038-0022,BOLT KIT REAR WHEEL LH.,2.0,Set,119173.7,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,340307-010305-0018,41351-37010,WASHER S4135-11170,4.0,PCS,60000.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,340307-010305-0020,41361-37010,WASHER S4136-11560,2.0,PCS,152280.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,340307-010305-0087,S4130-12250,CASE SUB ASSY REAR DIFFERENTIAL,1.0,PCS,3500000.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,340307-010305-0111,90116-10194,"BOLT, STUD & NUT",2.0,Set,30297.14,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,350201-000200-0040,,GEAR OIL RORED HDA-140,3.0,Ltr,110565.0,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,370502-000300-0452,,PACKING SILICON RED 70GR,1.0,Tub,13500.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,370502-000300-0077,,BOLT & NUT M10 X 1.25 X 50MM,4.0,pcs,4944.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8674 CO 251-037,340501-000300-0092,,"LED WORK LIGHT, FLOOD 48W 10-30VDC",1.0,PCS,180128.21,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,340307-010304-0030,4038-0131,"SEAL, PISTON BRAKE 13/16""",2.0,Pcs,17021.36,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,340307-010312-0001,45440-39206,LINK ASSY,1.0,Pcs,3141984.92,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,340307-010312-0004,04431-36090,PIN KIT,1.0,Pcs,879450.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,370502-000300-0291,61405-16110,GREASE NEEPLE M10,1.0,Pcs,3250.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,370502-000300-0292,,GREASE NEEPLE M10 - 90Â°,1.0,PCS,3606.06,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8681 CO 251-042,340307-010312-0004,04431-36090,PIN KIT,1.0,Pcs,879450.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130HD DA 8571 CP 251-044,350201-000200-0024,,ENGINE OIL 15W-40,9.0,LTR,286205.13,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130HD DA 8571 CP 251-044,370502-000300-0290,,GREASE COUPLER 0 LUAR 15 MM,1.0,PCS,12000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,340307-010304-0031,44621-36050,SEAL BOOSTER BODY,1.0,Pcs,27969.16,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,340307-010304-0040,47207-37020,"CYLINDER SUB ASSY, BRAKE MASTER",1.0,Pcs,3487975.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,340307-010307-0182,16405-0W010,CAP SUB ASSY,1.0,PCS,14500.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,370502-000300-0114,,BOLT & NUT M6 X 1.0 X 50MM,4.0,PCS,1700.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,340307-010304-0030,4038-0131,"SEAL, PISTON BRAKE 13/16""",1.0,Pcs,8510.68,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,340307-010304-0106,47520-F1011,CYLINDER ASSY RH,1.0,PCS,410625.5,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,340307-010305-0098,SZ312-65002,SEAL OIL (FOR REAR DIFFERENTIAL CARRIER),1.0,PCS,39640.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,370502-000100-0019,,"BATU GERINDA POTONG 4""",1.0,Pcs,3675.15,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,340307-010312-0004,04431-36090,PIN KIT,2.0,Pcs,1758900.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD DA 8016 CZ 251-054,350201-000200-0024,,ENGINE OIL 15W-40,9.0,LTR,286205.13,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8015 CZ 251-055,340501-000300-0049,60221-12121,AUTO LAMP SINGLE BASE 12V-21W,1.0,Pcs,6130.82,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,3.0,LTR,79072.29,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,350201-000200-0069,,STEERING OIL @1 LTR,1.0,Btl,33000.0,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,ARM ROLL HINO 130 HD DA 8508 JG 271-003,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,350202-000200-0001,3207-1602,GREASE,2.0,Kg,73870.52,Pelumas,Pelumas,Grease
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,340307-010306-0060,86520-37020,HORN ASSY 12V,1.0,Pcs,86546.63,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,330308-010311-0111,4724585,VALVE,1.0,PCS,110000.0,Excavator,Excavator,Hitachi
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-047,330308-010311-0127,J75481,FITTING GREASE,3.0,PCS,120000.0,Excavator,Excavator,Hitachi
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-047,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,5.0,LTR,156462.55,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,GRADER CATERPILLAR 120K 351-007,370502-000300-0583,,TERMINAL BATTERY,1.0,Psg,18928.57,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-010313-0009,48102-OW010,LEAF SPRING FR. N0.3,1.0,Pcs,360000.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-010313-0011,48114-OW010,LEAF SPRING FR. NO.4,1.0,Pcs,262923.08,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-010313-0012,48115-OW010,LEAF SPRING FR. NO.5,2.0,Pcs,358769.22,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-010313-0023,48216-OW010,LEAF SPRING RR. NO.6,1.0,Pcs,170000.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,340307-010313-0054,90080-11532,BOLT U,4.0,PCS,234900.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 136 HDX 251-062,370502-000300-0186,,BRAKE FLUID,1.0,Btl,60000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,SUSPENSION SYSTEM,DUMP TRUCK ISUZU NPS 254-003,340311-010313-0047,I8-98095 022-0,BOLT CENTER,2.0,PCS,76666.68,Truck /Bus,Truck /Bus,Isuzu
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,ARM ROLL ISUZU NPS 81 272-001,370502-000300-0583,,TERMINAL BATTERY,2.0,Psg,30000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,ARM ROLL ISUZU NPS 81 272-001,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,5.0,LTR,135419.9,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,ARM ROLL HINO 136 HDX 272-005,340307-070314-0001,31250-3125037310,CLUTCH DISC ASSEMBLY,1.0,PCS,1340000.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,CRAWLER DUMPER PD - 5000TA 322-023,331246-020207-0001,P553004,FUEL FILTER,1.0,PCS,66876.28,Crawler Dumper,Crawler Dumper,Crown
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,CRAWLER DUMPER PD - 5000TA 322-023,331246-020307-0001,J8620085,ELEMENT FILTER,1.0,PCS,135000.0,Crawler Dumper,Crawler Dumper,Crown
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,CRAWLER DUMPER PD - 5000TA 322-023,350201-000200-0024,,ENGINE OIL 15W-40,10.0,LTR,323000.0,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,CRAWLER DUMPER PD - 5000TA 322-023,350201-000200-0041,,GEAR OIL RORED HDA-90,25.0,Ltr,868225.0,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,CRAWLER DUMPER PD - 5000TA 322-024,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,1.0,Gln,59907.26,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,CRAWLER DUMPER PD - 5000TA 322-024,350201-000200-0041,,GEAR OIL RORED HDA-90,25.0,Ltr,868225.0,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,ELECTRICAL SYSTEM,CRAWLER DUMPER PD-5000 322-025,370502-000300-0583,,TERMINAL BATTERY,1.0,Psg,15000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX138 M-F 332-043,330308-060311-0006,YA00009240,"KIT,SEAL",1.0,PCS,300000.0,Excavator,Excavator,Hitachi
2026-06-09,Jun,6,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-011,350201-000200-0028,,ENGINE OIL MEDITRAN S SAE 30,5.0,LTR,141385.1,Pelumas,Pelumas,Oli
2026-06-09,Jun,6,TANJUNG,MINING,NON RUTIN,AIR SYSTEM,DUMP TRUCK HINO FM 260 JD 312-022,340307-050304-0029,S4430-EW061,DRYER ASSY AIR,1.0,PCS,3632133.33,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,TANJUNG,MINING,RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO FM 260 JD 312-023,340307-050306-0018,84220-E0120,SWITCH ASSY T/M POSITION,1.0,PCS,778978.8,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,TANJUNG,MINING,NON RUTIN,TRANSMISSION SYSTEM,DUMP TRUCK HINO FM 280 JD 312-027,340307-010314-0012,31250-E0490,CLUTCH DISC,1.0,PCS,2617000.0,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,TANJUNG,MINING,NON RUTIN,TRANSMISSION SYSTEM,DUMP TRUCK HINO FM 280 JD 312-027,340307-040314-0007,S3124-21060,BEARING RELEASE,1.0,PCS,321128.18,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,TANJUNG,MINING,NON RUTIN,TRANSMISSION SYSTEM,DUMP TRUCK HINO FM 280 JD 312-027,340307-050314-0016,S3129-01040,"LEVER ASSY, RELEASE",1.0,PCS,627228.36,Truck /Bus,Truck /Bus,Hino
2026-06-09,Jun,6,TANJUNG,MINING,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK HINO FM 280 JD 312-031,370502-000300-0099,5905-1405,BOLT & NUT M14 X 50MM - 1.75,4.0,Pcs,13075.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,TANJUNG,MINING,RUTIN,ATTACHMENT SYSTEM,BULLDOZER WEA B 220 342-012,370502-000300-0694,,BOLT & NUT M17 X 150MM,3.0,PCS,25500.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-09,Jun,6,BUHUT,MINING,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-038,330308-010207-0007,4448336,FILTER OIL,1.0,Pcs,286008.79,Excavator,Excavator,Hitachi
2026-06-09,Jun,6,BUHUT,MINING,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-038,330308-010207-0022,P550391,FUEL FILTER,1.0,PCS,87000.0,Excavator,Excavator,Hitachi
2026-06-09,Jun,6,BUHUT,MINING,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-038,350201-000200-0024,,ENGINE OIL 15W-40,25.0,LTR,794999.75,Pelumas,Pelumas,Oli
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,BUS ISUZU MINI BUS F 7120 AB/DA 7026 TAJ 231-003,340307-010207-0002,23401-1332L,FUEL FILTER,1.0,PCS,38425.0,Truck /Bus,Truck /Bus,Hino
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,TRUCK HINO 136 HDX 242-004,340307-050207-0002,15601-JIB40,FILTER OIL,1.0,PCS,72500.0,Truck /Bus,Truck /Bus,Hino
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,TRUCK HINO 136 HDX 242-005,370302-000300-0163,47030-16121,CAT PLATONE HITAM 1,3.0,Klg,189000.0,Barang Konstruksi,Barang Konstruksi,Bahan Bangunan
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8207 CF 251-035,340307-010304-0113,78110-37010,PEDAL,1.0,PCS,106575.0,Truck /Bus,Truck /Bus,Hino
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,DUMP TRUCK HINO 130 HD DA 8209 CF 251-036,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,3.0,LTR,79072.29,Pelumas,Pelumas,Oli
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,340307-010308-0037,90366-35105,BEARING 32207JR,2.0,Pcs,225000.0,Truck /Bus,Truck /Bus,Hino
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD DA 8924 CV 251-049,350201-000200-0024,,ENGINE OIL 15W-40,9.0,LTR,286205.13,Pelumas,Pelumas,Oli
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8925 CV 251-050,370502-000300-0291,61405-16110,GREASE NEEPLE M10,1.0,Pcs,3250.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,DUMP TRUCK HINO 130 HD DA 8012 CZ 251-051,370502-000300-0291,61405-16110,GREASE NEEPLE M10,5.0,Pcs,16250.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-06-10,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8012 CZ 251-051,340307-010213-0002,48247-25261,CENTER BOLT 10MM X 320MM,1.0,PCS,33681.86,Truck /Bus,Truck /Bus,Hino
