id_unit,kode_unit,nama_unit,nilai_asset,lokasi,bulan,bulan_no,kategori,prestasi_realisasi,prestasi_budget,pendapatan_realisasi,pendapatan_budget,upah_realisasi,upah_budget,qty_bbm_realisasi,qty_bbm_budget,harga_bbm_realisasi,harga_bbm_budget,biaya_bbm_realisasi,biaya_bbm_budget,maintenance_realisasi,maintenance_budget,penyusutan_realisasi,penyusutan_budget,lainnya_realisasi,lainnya_budget,biaya_langsung_realisasi,biaya_langsung_budget,biaya_tidak_langsung_realisasi,biaya_tidak_langsung_budget,total_biaya_realisasi,total_biaya_budget
361001,361-001,BACKHOE LOADER CASE 580 SR361-001,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361002,361-002,BACKHOE LOADER CASE 580 SM 361-002,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361003,361-003,BACKHOE LOADER CASE 580 SM 361-003,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361004,361-004,BACKHOE LOADER CAT 416 F 361-004,650919900,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361005,361-005,BACKHOE LOADER CAT 416 E 361-005,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361006,361-006,BACKHOE LOADER CAT 416 F 361-006,933592400,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,12817021.24,0.0,0.0,0.0,0.0,0.0,12817021.24,0.0,0.0,0.0,12817021.24,0.0
361007,361-007,BACKHOE LOADER CAT 416 F 361-007,933285600,SUNGAI DANAU,Jan,1,AB,277.0,200.0,117198700,84620000.0,14445800.0,14893544.84,0,0,0.0,14485.0,0.0,0.0,11480632.57,0.0,0.0,0.0,470000.0,0.0,26396432.57,14893544.84,9855377.67,8373320.7105252305,36251810.24,23266865.55052523
361009,361-009,BACKHOE LOADER CATTERPILLAR 426F2 361-009,996438000,SUNGAI DANAU,Jan,1,AB,258.0,150.0,109159800,63465000.0,13210100.0,13893544.84,0,0,0.0,14485.0,0.0,0.0,11992264.68,11022524.403928466,10379562.5,10379562.5,929971.65,1556419.8374807087,36511898.83,36852051.58140917,9179377.04,8373320.7105252305,45691275.87,45225372.2919344
361010,361-010,BACKHOE LOADER CATTERPILLAR 426F2 361-010,996548000,SUNGAI DANAU,Jan,1,AB,317.0,150.0,134122700,63465000.0,17016250.0,13893544.84,0,0,0.0,14485.0,0.0,0.0,31807095.72,11022524.403928466,10380708.33,10380708.333333334,910000.0,1556419.8374807087,60114054.05,36853197.41474251,11278536.9,8373320.7105252305,71392590.95,45226518.12526774
361013,361-013,BACKHOE LOADER CATERPILLAR 416F 361-013,1229774436,SUNGAI DANAU,Jan,1,AB,296.0,200.0,125237600,84620000.0,10495200.0,14893544.84,0,0,0.0,14485.0,0.0,0.0,4712514.24,9867713.264780132,12810150.37,12810150.375,1281915.18,1556419.8374807087,29299779.79,39127828.31726084,10531378.31,8373320.7105252305,39831158.1,47501149.02778607
361014,361-014,BACKHOE LOADER CATERPILLAR 416F2 361-014,1265043837,SUNGAI DANAU,Jan,1,AB,162.0,200.0,68542200,84620000.0,12460000.0,14893544.84,0,0,0.0,14485.0,0.0,0.0,2845436.42,9867713.264780132,35140106.58,35140106.583333336,1202800.0,1556419.8374807087,51648343.0,61457784.525594175,5763794.89,8373320.7105252305,57412137.89,69831105.2361194
371001,371-001,COMPACTOR SV 510D 371-001,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371002,371-002,COMPACTOR IR 371-002,21936235,SUNGAI DANAU,Jan,1,AB,75.0,100.0,34476120,39100000.0,5370600.0,12893544.84,0,0,0.0,14485.0,0.0,0.0,1213509.22,4280253.340900333,0.0,0.0,470000.0,1556419.8374807087,7054109.22,18730218.01838104,2899137.82,8373320.7105252305,9953247.04,27103538.72890627
371003,371-003,COMPACTOR SAKAI SV512D 371-003,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371004,371-004,COMPACTOR SAKAI SV512D 371-004,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371005,371-005,COMPACTOR SAKAI SV512D371-005,268072750,SUNGAI DANAU,Jan,1,AB,131.0,0.0,57273200,0.0,6126900.0,0.0,0,0,0.0,14485.0,0.0,0.0,53863538.72,4852170.887163966,0.0,0.0,509274.73,1556419.8374807087,60499713.45,6408590.724644675,4816171.31,0.0,65315884.76,6408590.724644675
371006,371-006,COMPACTOR SAKAI SV525D 371-006,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371007,371-007,COMPACTOR VOLVO SD 120 DC KJU  371-007,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371009,371-009,COMPACTOR SAKAI SV515TF-E 371-009,0,SUNGAI DANAU,Jan,1,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371011,371-011,COMPACTOR SAKAI SV 526-D 371-011,959723500,SUNGAI DANAU,Jan,1,AB,140.0,175.0,61208000,72887500.0,7216500.0,14393544.84,0,0,0.0,14485.0,0.0,0.0,1275982.2,3954640.227163967,9997119.79,9997119.791666666,470000.0,0.0,18959601.99,28345304.85883063,5147053.31,8373320.7105252305,24106655.3,36718625.56935586
371015,371-015,COMPACTOR DYNAPAC CA30D 371-015 ,1083602525,SUNGAI DANAU,Jan,1,AB,161.0,100.0,70828730,41910000.0,7193500.0,12893544.84,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,11287526.3,11287526.302083334,1130281.94,1556419.8374807087,19611308.24,25737490.97956404,5956071.9,8373320.7105252305,25567380.14,34110811.69008927
371016,371-016,COMPACTOR DYNAPAC CA30D 371-016,1083852525,SUNGAI DANAU,Jan,1,AB,107.0,125.0,54991250,52387500.0,6039800.0,13393544.84,0,0,0.0,14485.0,0.0,0.0,2090090.0,0.0,11290130.47,11290130.46875,1160281.94,1556419.8374807087,20580302.41,26240095.14623071,4624279.43,8373320.7105252305,25204581.84,34613415.85675594
311001,311-001,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,26500000,0.0,0.0,0.0,363,0,13804.93,14485.0,5011189.59,0.0,3882382.12,0.0,0.0,0.0,1715000.0,0.0,10608571.71,0.0,2756208.37,0.0,13364780.08,0.0
311002,311-002,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,4000000,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,1386529.14,0.0,0.0,0.0,20280000.0,60000000.0,21666529.14,60000000.0,416031.45,0.0,22082560.59,60000000.0
311003,311-003,TRAILER MITSUBISHI FV 419P B 9234 TIN 311-003,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0,20000000.0,0.0
321002,321-002,FARM TRACTOR KUBOTA M9540 321-002,423213543,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,4408474.41,4408474.40625,0.0,1546706.1935410376,4408474.41,5955180.599791038,0.0,0.0,4408474.41,5955180.599791038
321004,321-004,FARM TRACTOR KUBOTA M9540 321-004,423213543,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,4408474.41,4408474.40625,0.0,0.0,4408474.41,4408474.40625,0.0,0.0,4408474.41,4408474.40625
321005,321-005,FARM TRACTOR KUBOTA M9540 321-005,560598958,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,5839572.48,5839572.479166667,0.0,0.0,5839572.48,5839572.479166667,0.0,0.0,5839572.48,5839572.479166667
322003,322-003,CRAWLER CROWN KD 3000 HZL 322-003,171424505,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,3571343.85,0.0,5500000.0,0.0,9071343.85,0.0,0.0,0.0,9071343.85,0.0
322004,322-004,CRAWLER CROWN KD 3000 HZL 322-004,171424505,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,17300194.64,0.0,3571343.85,0.0,5650000.0,0.0,26521538.49,0.0,0.0,0.0,26521538.49,0.0
331001,331-001,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,535000000,SUNGAI DANAU,Feb,2,AB,0.0,200.0,0,41860000.0,1725090.0,10755851.13,40,0,13804.93,14485.0,552197.2,0.0,21201999.99,1164067.0103467999,0.0,0.0,0.0,1601456.8552593046,23479287.19,13521374.995606106,0.0,8195026.237311712,23479287.19,21716401.232917815
331002,331-002,EXCAVATOR HITACHI ZX33U-5A 331-002,510000000,SUNGAI DANAU,Feb,2,AB,113.0,200.0,34731078,41860000.0,5889832.0,10755851.13,541,0,14746.66,14485.0,7977942.73,0.0,4770565.87,2107060.6506801336,5312500.0,5312500.0,0.0,1601456.8552593046,23950840.6,19776868.635939438,3612305.21,8195026.237311712,27563145.81,27971894.873251148
331003,331-003,EXCAVATOR HITACHI ZX 48U-5A 331-003,599234673,SUNGAI DANAU,Feb,2,AB,134.0,0.0,42440600,0.0,5545907.0,0.0,575,0,14659.33,14485.0,8429114.79,0.0,1179256.84,0.0,20534296.46,0.0,0.0,0.0,35688575.09,0.0,4414156.12,0.0,40102731.21,0.0
332001,332-001,EXCAVATOR HITACHI ZAXIS ZX200 332-001,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332002,332-002,EXCAVATOR HITACHI ZAXIS ZX210F 332-002,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332003,332-003,EXCAVATOR HITACHI ZAXIS ZX210F 332-003,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332005,332-005,EXCAVATOR CATERPILLAR 320 332-005,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332006,332-006,EXCAVATOR KOBELCO SK 50 332-006,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332007,332-007,EXCAVATOR HITACHI ZAXIS 210 F 332-007,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332008,332-008,EXCAVATOR KOMATSU PC 200 - 8 E-24 GSM 332-008,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332009,332-009,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-009,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332010,332-010,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,818181818,SUNGAI DANAU,Feb,2,AB,38.0,150.0,8296200,69135000.0,236500.0,8108157.42,40,0,13804.93,14485.0,552197.2,0.0,19910651.01,3181195.513551917,1080427.08,0.0,0.0,1601456.8552593046,21779775.29,12890809.788811222,862870.03,8195026.237311712,22642645.32,21085836.026122935
332011,332-011,EXCAVATOR HITACHI ZAXIS 210 F LONG ARM 332-011,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332012,332-012,EXCAVATOR KOMATSU PC200-7 E-14 GSM 332-012,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332018,332-018,EXCAVATOR KOBELCO SK200-10 332-018,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332021,332-021,EXCAVATOR HITACHI ZAXIS 200 LC MJ 332-021,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332025,332-025,EXCAVATOR KOBELCO SK200-10 332-025,1353204375,SUNGAI DANAU,Feb,2,AB,197.0,215.0,116023000,146522500.0,8195600.0,9089407.42,2037,0,14040.15,14485.0,28599792.08,49828400.0,4258216.11,3776002.9343687496,16672014.5,14095878.90625,77500.0,1601456.8552593046,57803122.69,78391146.11587805,12067304.31,8195026.237311712,69870427.0,86586172.35318975
332029,332-029,EXCAVATOR HITACHI ZX210F-5G 332-029,1378368000,SUNGAI DANAU,Feb,2,AB,124.0,200.0,95724500,137500000.0,9075900.0,14851044.84,2100,0,13998.44,14485.0,29396720.44,46352000.0,21428355.04,3237789.3894769996,14358000.0,14358000.0,10000.0,1601456.8552593046,74268975.48,80400291.0847363,9956100.7,8195026.237311712,84225076.18,88595317.32204801
332034,332-034,EXCAVATOR HITACHI ZX210F-5G 332-034,1490775000,SUNGAI DANAU,Feb,2,AB,134.0,200.0,48582640,70000000.0,7528623.0,15301044.84,2080,0,13804.93,14485.0,28714254.4,0.0,1223151.53,3734128.722810332,15528906.25,15528906.25,1213000.0,1601456.8552593046,54207935.18,36165536.66806964,5052976.57,8195026.237311712,59260911.75,44360562.90538135
332035,332-035,EXCAVATOR HITACHI ZX210F-5G 332-035,1490775000,SUNGAI DANAU,Feb,2,AB,172.0,200.0,139202870,70000000.0,10861320.0,15301044.84,1660,0,13804.93,14485.0,22916183.8,0.0,2597926.22,6444322.589477,15528906.25,15528906.25,1400000.0,1601456.8552593046,53304336.27,38875730.534736305,14478193.06,8195026.237311712,67782529.33,47070756.77204802
332040,332-040,EXCAVATOR HITACHI ZX 210 F-5G 332-040,1518656875,SUNGAI DANAU,Feb,2,AB,173.6,220.0,64105724,77000000.0,11600029.0,15551044.84,1311,0,13957.6,14485.0,18298414.36,0.0,1315397.63,3806957.5336436667,15819342.45,15819342.447916666,831646.32,1601456.8552593046,47864829.76,36778801.67681964,6667499.37,8195026.237311712,54532329.13,44973827.91413135
332041,332-041,EXCAVATOR HITACHI ZX 210 F-5G 332-041,1518656875,SUNGAI DANAU,Feb,2,AB,132.9,200.0,71410976,137500000.0,12174973.0,14851044.84,2655,0,14008.25,14485.0,37191890.68,46352000.0,20045785.2,3690401.960310334,15819342.45,15819342.447916666,690146.32,1601456.8552593046,85922137.65,82314246.1034863,7427303.02,8195026.237311712,93349440.67,90509272.340798
332047,332-047,EXCAVATOR HITACHI ZX 210 F-5G 332-047,1566339250,SUNGAI DANAU,Feb,2,AB,188.0,200.0,185187500,136300000.0,21096980.0,14851044.84,4049,0,13984.68,14485.0,56623983.85,46352000.0,5096121.86,3483657.3603103333,43509423.61,43509423.61111111,1058625.0,1601456.8552593046,127385134.32,109797582.66668075,19260956.16,8195026.237311712,146646090.48,117992608.90399246
332048,332-048,EXCAVATOR HITACHI ZX 210 F-5G 332-048,1563111750,SUNGAI DANAU,Feb,2,AB,184.0,200.0,135418296,70000000.0,14405623.0,15301044.84,3600,0,13804.93,14485.0,49697748.0,0.0,5093713.07,3483657.3603103333,43419770.83,43419770.833333336,2222625.0,1601456.8552593046,114839479.9,63805929.88890298,14084567.6,8195026.237311712,128924047.5,72000956.12621468
332052,332-052,EXCAVATOR HITACHI ZX 210G-5G 332-052,317452500,SUNGAI DANAU,Feb,2,AB,285.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341003,341-003,BULLDOZER KOMATSU D31 341-003,0,SUNGAI DANAU,Feb,2,AB,221.0,0.0,77902500,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,71505000.0,0.0,71505000.0,0.0,8102472.56,0.0,79607472.56,0.0
342001,342-001,BULLDOZER CAT D6G DC-08 342-001,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342003,342-003,BULLDOZER CAT D6G DC-10 342-003,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342004,342-004,BULLDOZER CAT D6G DC-11 342-004,89866738,SUNGAI DANAU,Feb,2,AB,67.76,150.0,87177795,148950000.0,6255594.0,14169794.84,1881,0,13982.27,14485.0,26300658.54,58664250.0,5832382.01,3842790.7624403997,0.0,0.0,957440.0,1601456.8552593046,39346074.55,78278292.4576997,9067176.17,8195026.237311712,48413250.72,86473318.6950114
342005,342-005,BULLDOZER CAT D6G2 342-005,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342006,342-006,BULLDOZER CAT D7G2 342-006,80400146,SUNGAI DANAU,Feb,2,AB,123.0,150.0,122139000,148950000.0,8726000.0,14469794.84,2115,0,14017.14,14485.0,29646250.69,58664250.0,412510.06,3842790.7624403997,0.0,0.0,38000.0,1546706.1935410376,38822760.75,78523541.79598144,12703416.4,8195026.237311712,51526177.15,86718568.03329314
342007,342-007,BULLDOZER CAT D6G 342-007,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342008,342-008,BULLDOZER CAT D7G2 342-008,1929603500,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342009,342-009,BULLDOZER CAT D7G D-07 GSM 342-009,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342010,342-010,BULLDOZER CAT D7G D-06 GSM 342-010,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342011,342-011,BULLDOZER CAT D7G D-10 GSM 342-011,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342012,342-012,BULLDOZER WEA B 220 342-012,2321435000,SUNGAI DANAU,Feb,2,AB,69.0,150.0,0,148950000.0,0.0,14169794.84,0,0,0.0,14485.0,0.0,47800500.0,0.0,3759457.4291070662,0.0,24181614.583333332,0.0,1546706.1935410376,0.0,91458073.04598144,0.0,8195026.237311712,0.0,99653099.28329314
342013,342-013,BULLDOZER WEA B 220 342-013,2321435000,SUNGAI DANAU,Feb,2,AB,0.0,150.0,0,148950000.0,0.0,14169794.84,20,0,13804.93,14485.0,276098.6,47800500.0,56153697.23,3759457.4291070662,24181614.58,24181614.583333332,0.0,1546706.1935410376,80611410.41,91458073.04598144,0.0,8195026.237311712,80611410.41,99653099.28329314
342014,342-014,BULLDOZER WEA B 165 YS 342-014,1550000000,SUNGAI DANAU,Feb,2,AB,102.0,150.0,101286000,72105000.0,6077500.0,8108157.42,1719,0,14027.21,14485.0,24112781.37,43455000.0,3002342.91,3759457.4291070662,16145833.33,16145833.333333334,8178240.0,1546706.1935410376,57516697.61,73015154.37598144,10534540.43,8195026.237311712,68051238.04,81210180.61329314
342016,342-016,BULLDOZER KOMATSU D85E 342-016,3651184000,SUNGAI DANAU,Feb,2,AB,91.1,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342018,342-018,BULLDOZER KOMATSU D85E 342-018,3679975400,SUNGAI DANAU,Feb,2,AB,139.0,0.0,138027000,0.0,11666300.0,0.0,2936,0,13961.93,14485.0,40992228.59,0.0,1629244.08,0.0,38333077.08,0.0,188000.0,0.0,92808849.75,0.0,14355893.33,0.0,107164743.08,0.0
351001,351-001,GRADER KOMATSU 40A2-2204 351-001,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351002,351-002,GRADER KOMATSU 405A-2 351-002,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351003,351-003,GRADER KOMATSU 355 A 351-003,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351004,351-004,GRADER CATERPILAR 120 K 351-004,834113614,SUNGAI DANAU,Feb,2,AB,109.0,175.0,51328100,78505000.0,10419800.0,8589407.42,0,0,0.0,14485.0,0.0,0.0,9440557.73,12191549.659960268,0.0,0.0,30000.0,1546706.1935410376,19890357.73,22327663.273501307,5338526.0,8195026.237311712,25228883.73,30522689.51081302
351005,351-005,GRADER KOMATSU 355 A 351-005,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351006,351-006,GRADER KOMATSU 405 351-006,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351007,351-007,GRADER CATERPILLAR 120K 351-007,925000000,SUNGAI DANAU,Feb,2,AB,37.0,125.0,37672000,56075000.0,8279300.0,7555032.42,0,0,0.0,14485.0,0.0,0.0,16989971.75,10137738.166026931,0.0,0.0,0.0,1546706.1935410376,25269271.75,19239476.779567968,3918184.22,8195026.237311712,29187455.97,27434503.016879678
351008,351-008,GRADER CATERPILLAR 120 K 351-008,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351009,351-009,GRADER CATERPILLAR 120 K 351-009,0,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351010,351-010,GRADER CATERPILLAR 120 K 351-010,735897991,SUNGAI DANAU,Feb,2,AB,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,14485.0,0.0,0.0,11304196.0,0.0,7665604.07,7665604.070520833,0.0,1546706.1935410376,18969800.07,9212310.26406187,0.0,0.0,18969800.07,9212310.26406187
351013,351-013,GRADER XCMG GR-135 351-013,1160887500,SUNGAI DANAU,Feb,2,AB,44.0,100.0,47090000,44860000.0,4428000.0,7001907.42,0,0,0.0,14485.0,0.0,0.0,1310520.18,5952120.028960268,12092578.12,12092578.125,39274.72,0.0,17870373.02,25046605.573960267,4897730.28,8195026.237311712,22768103.3,33241631.81127198
351015,351-015,GRADER XCMG GR-135 351-015,1146243282,SUNGAI DANAU,Feb,2,AB,81.0,125.0,58862500,56075000.0,6017000.0,7555032.42,0,0,0.0,14485.0,0.0,0.0,2269420.6,0.0,23880068.37,23880068.373958334,635000.0,1546706.1935410376,32801488.97,32981806.987499375,6122162.85,8195026.237311712,38923651.82,41176833.224811085
