tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,tipe_biaya,nama_unit,biaya,keterangan
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,69459.29,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,156283.4,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,34729.65,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,17364.82,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,138918.58,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,121553.76,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,260472.34,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,52094.47,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,104188.94,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,347296.45,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,173648.23,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,138918.58,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,121553.76,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,86824.11,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,69459.29,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,329931.63,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,312566.81,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,26047.23,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,17364.82,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,243107.52,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,86824.11,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,17364.82,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,52094.47,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,17364.82,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,52094.47,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,34729.65,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,69459.29,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,225742.7,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,208377.87,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,173648.23,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,34729.65,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,34729.65,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,251789.93,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,104188.94,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,34729.65,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,104188.94,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,364661.28,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,69459.29,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,17364.82,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,69459.29,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,69459.29,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,260472.34,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,295201.99,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,17364.82,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,34729.65,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,69459.29,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,34729.65,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,243107.52,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,34729.65,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,34729.65,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,468850.21,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,104188.94,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,86824.11,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,729322.56,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,312566.81,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,17364.82,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,52094.47,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,312566.81,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,156283.4,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,43412.06,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,17364.82,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,17364.82,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,104188.94,RAcct @ PEMELIHARAAN NON RUTIN HYDRAULIC
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8508 JG 271-003,121553.76,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,34729.65,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,17364.82,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,156283.4,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,173648.23,RAcct @ PEMELIHARAAN NON RUTIN HYDRAULIC
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,34729.65,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,1284996.88,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,277837.16,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,399390.92,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,329931.63,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,156283.4,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,69459.29,RAcct @ PEMELIHARAAN NON RUTIN TRANSMISS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,34729.65,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9577 CL/ DA 7219 CD 231-001,34729.65,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9577 CL/ DA 7219 CD 231-001,121553.76,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9577 CL/ DA 7219 CD 231-001,34729.65,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9577 CL/ DA 7219 CD 231-001,17364.82,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9577 CL/ DA 7219 CD 231-001,121553.76,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,AIR SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,34729.65,RAcct @ PEMELIHARAAN NON RUTIN AIR SYSTE
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,173648.23,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,243107.52,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,17364.82,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 9592 CL/ DA 7223 CD 231-002,17364.82,RAcct @ PEMELIHARAAN NON RUTIN TRANSMISS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,AIR CONDITIONING SYSTEM,ALOKASI WORKSHOP,BUS ISUZU MINI BUS F 7120 AB/DA 7026 TAJ 231-003,52094.47,RAcct @ PEMELIHARAAN NON RUTIN AIR CONDI
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,ALOKASI WORKSHOP,BUS ISUZU MINI BUS F 7120 AB/DA 7026 TAJ 231-003,34729.65,RAcct @ PEMELIHARAAN NON RUTIN ELECTRICA
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,BUS ISUZU MINI BUS F 7120 AB/DA 7026 TAJ 231-003,86824.11,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,BUS ISUZU MINI BUS F 7120 AB/DA 7026 TAJ 231-003,34729.65,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 8705 CO 231-005,17364.82,RAcct @ PEMELIHARAAN RUTIN ENGINE SYSTEM
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,AIR SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 8705 CO 231-005,208377.87,RAcct @ PEMELIHARAAN NON RUTIN AIR SYSTE
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,BUS HINO 130 MDBL DA 8705 CO 231-005,52094.47,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,52094.47,RAcct @ PEMELIHARAAN NON RUTIN BRAKE SYS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SERVICE LUAR,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,34729.65,RAcct @ PEMELIHARAAN NON RUTIN DIFFENTTI
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,607768.8,RAcct @ PEMELIHARAAN NON RUTIN ENGINE SY
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,590403.97,RAcct @ PEMELIHARAAN NON RUTIN FINAL DRI
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,86824.11,RAcct @ PEMELIHARAAN NON RUTIN FRAME BOD
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,104188.94,RAcct @ PEMELIHARAAN NON RUTIN STEERING
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,69459.29,RAcct @ PEMELIHARAAN NON RUTIN SUSPENSIO
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,34729.65,RAcct @ PEMELIHARAAN NON RUTIN TRANSMISS
2026-01-31,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,ALOKASI WORKSHOP,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,69459.29,RAcct @ PEMELIHARAAN NON RUTIN WHEEL & T
